peso,altura,sexo,edad,tabaco,ubes,carneRoja,verduras,deporte,drogas,dietaEsp,nivEstPad,nivEstudios,nivIngresos
103.68,1.61,M,50,0,0,9,0,0,0,N,0,3,2
87.85,1.67,V,36,0,0,0,0,0,0,N,1,1,0
50.2,1.67,M,63,90,10,4,0,4,0,N,2,3,2
80.9,1.6,M,33,0,0,3,12,2,0,N,3,4,3
101.04,1.62,M,42,0,0,7,0,0,0,N,2,3,4
90.88,1.68,M,74,0,0,0,0,0,0,N,1,3,4
98.54,1.78,V,38,0,0,0,0,0,0,N,1,1,1
96.67,1.73,V,34,0,4,2,0,2,0,N,0,1,3
98.69,1.77,V,30,0,3,0,3,3,0,S,1,0,0
74.8,1.62,M,53,0,0,0,18,0,0,S,2,3,3
100.59,1.72,V,53,0,0,1,0,7,0,N,1,3,4
110.11,1.7,V,55,0,14,0,15,12,3,N,2,4,2
48.41,1.64,V,38,90,1,0,4,4,0,N,2,4,3
136.9,1.85,V,62,0,5,5,0,12,0,N,3,3,1
48.41,1.64,M,34,120,14,0,10,0,0,N,1,1,1
100.9,1.81,V,29,0,1,0,18,6,3,S,3,4,4
106.87,1.74,V,57,0,6,3,0,0,0,N,1,1,1
101.31,1.85,V,20,0,19,0,3,0,0,N,2,4,4
43.8,1.56,M,39,50,7,9,0,3,5,N,3,3,3
53.87,1.73,V,24,120,3,5,0,0,0,N,1,1,0
80.04,1.62,M,42,0,0,0,0,0,0,N,2,2,1
102.94,1.74,V,18,0,0,4,0,3,0,N,3,2,1
91.94,1.57,M,29,0,7,3,0,5,0,N,0,1,1
47.24,1.62,M,54,20,0,0,0,0,0,N,1,4,3
76.77,1.65,M,25,0,0,0,4,0,0,N,2,3,4
101.16,1.73,V,61,0,13,0,0,0,2,N,1,3,4
84.67,1.65,M,28,0,22,0,7,2,0,N,2,4,3
108.41,1.75,V,45,0,0,0,13,11,0,N,3,4,3
111.78,1.8,V,66,0,4,1,0,1,0,N,3,4,4
93.25,1.74,V,37,0,0,0,9,4,1,S,2,3,2
88.91,1.61,M,29,0,10,2,7,5,0,N,1,1,0
111.82,1.76,V,21,0,10,1,0,11,0,N,3,4,4
90.22,1.74,V,45,10,10,4,0,1,0,N,1,1,3
111.06,1.81,V,19,0,3,4,0,0,0,N,2,2,2
51.41,1.69,M,38,100,0,0,4,4,0,N,1,2,3
118.2,1.87,V,59,0,0,3,0,0,1,N,1,3,4
57.03,1.78,V,63,40,6,0,0,13,0,N,2,1,0
128.16,1.79,V,67,0,0,1,13,15,0,N,0,1,0
100.2,1.68,V,40,0,9,3,0,1,0,N,0,2,1
91.32,1.7,M,40,0,0,0,11,7,0,N,2,3,3
91.71,1.72,V,18,0,2,0,9,7,0,N,0,0,1
111.56,1.67,V,55,0,0,3,13,15,0,N,3,3,4
123.12,1.77,V,29,0,15,3,12,16,0,N,2,3,4
114.03,1.73,V,58,0,0,6,0,0,0,N,0,1,1
103.77,1.76,V,39,0,5,0,15,7,0,N,0,2,0
119.72,1.73,V,72,0,6,7,15,6,1,N,2,3,4
112.9,1.68,M,56,0,1,3,22,17,0,N,3,4,3
50.8,1.68,V,18,60,12,4,0,3,0,N,0,2,1
71.43,1.77,V,36,20,6,4,14,8,0,N,0,2,0
98,1.75,V,45,0,3,3,0,0,0,N,2,2,1
93.57,1.71,V,44,0,7,0,0,0,0,N,2,1,3
43.8,1.56,M,25,120,8,5,3,0,3,N,1,1,1
65.63,1.63,M,44,10,0,2,3,0,0,N,1,2,2
102.53,1.69,V,56,0,4,3,1,0,0,N,2,2,3
103.46,1.7,V,52,0,0,4,7,3,0,N,0,2,2
99.91,1.74,V,65,0,0,1,15,5,0,N,1,2,3
52.63,1.71,V,36,40,2,2,27,7,0,N,2,4,4
99.74,1.76,V,58,0,6,0,13,5,0,N,1,3,3
108.99,1.78,V,28,0,5,0,12,9,5,N,2,3,2
120.08,1.78,M,31,0,0,8,0,0,0,N,3,3,3
90.03,1.68,M,45,0,13,1,0,0,0,N,3,3,4
93.35,1.7,M,34,0,4,0,0,5,0,N,3,4,4
50.8,1.68,V,23,190,0,0,7,0,0,N,3,4,4
89.75,1.62,M,42,0,0,2,0,0,0,N,1,2,3
96.1,1.55,M,73,0,0,7,0,0,0,N,1,2,2
84.4,1.65,V,35,0,0,2,9,0,0,N,1,3,2
116.96,1.71,M,63,0,24,4,6,10,0,N,2,3,4
80.04,1.67,M,35,20,29,5,1,11,0,N,1,3,4
108.02,1.66,M,55,0,0,0,11,19,0,N,0,2,2
94.82,1.69,M,70,0,0,0,11,1,0,N,2,2,2
58.97,1.81,V,50,90,0,4,11,3,0,N,1,1,1
60.28,1.83,V,46,70,0,0,0,0,0,N,2,4,4
101.82,1.77,V,32,0,0,0,28,15,0,N,3,2,3
84.67,1.68,M,48,0,0,0,0,0,0,N,3,4,4
77.81,1.67,M,47,10,7,3,8,0,0,N,0,0,0
66.38,1.71,M,47,20,14,4,0,0,0,N,0,3,3
91.26,1.75,M,35,0,0,1,0,0,5,N,2,4,4
111.82,1.79,V,53,0,2,3,0,0,0,N,1,2,2
104.44,1.66,M,43,0,8,6,0,0,0,N,2,2,1
92.29,1.68,M,50,0,0,0,3,1,0,N,1,1,0
88.06,1.68,M,18,0,0,2,4,0,0,N,0,1,0
52.02,1.7,V,32,190,0,0,13,3,0,N,1,1,0
50.8,1.68,V,25,80,23,2,13,11,0,N,0,1,0
53.87,1.73,V,42,60,0,0,0,1,0,N,0,1,0
105.48,1.7,V,39,0,0,5,0,6,0,N,3,4,2
50.8,1.68,M,59,70,10,0,13,8,0,N,1,4,4
88.72,1.7,M,27,0,0,1,14,0,0,N,0,1,0
50.2,1.67,M,47,200,14,3,9,6,0,N,0,0,2
96.02,1.64,M,43,0,17,0,8,8,0,N,3,4,2
90.07,1.63,M,40,0,1,3,0,0,0,N,1,2,4
105.09,1.79,V,45,0,0,2,0,0,3,N,1,1,1
89.54,1.63,M,48,0,2,0,14,7,0,S,0,2,2
98.78,1.68,V,38,0,3,5,6,0,0,S,2,2,3
49.6,1.66,M,63,40,5,7,2,3,0,N,2,2,3
50.8,1.68,M,46,40,16,0,0,0,0,N,2,4,4
105.27,1.77,V,51,0,6,0,0,0,0,N,0,0,0
89.23,1.57,M,62,0,0,1,5,5,8,N,1,3,4
62.27,1.86,V,51,50,0,0,17,14,0,N,3,4,4
106.28,1.63,V,61,0,11,5,2,3,0,N,1,2,3
46.66,1.61,M,34,50,6,4,0,3,0,N,2,3,1
53.25,1.72,M,39,50,0,2,3,0,0,N,0,1,0
124.92,1.85,V,43,0,0,1,14,10,2,N,2,3,3
50.2,1.67,V,56,80,0,2,0,7,0,N,3,4,4
97.74,1.65,M,47,0,0,3,0,0,0,N,1,2,1
122.5,1.75,V,51,0,3,6,4,3,0,N,1,1,1
80.19,1.66,M,42,0,0,0,3,0,0,N,3,4,3
103.96,1.69,V,63,0,0,2,0,0,6,N,0,1,2
100.47,1.83,V,23,0,0,0,3,5,0,N,2,4,4
106.28,1.63,M,81,0,0,0,11,22,0,N,1,2,3
58.97,1.81,V,66,70,0,1,11,0,1,N,2,3,3
82.14,1.62,M,36,0,5,2,4,0,0,S,3,3,2
55.12,1.75,V,22,160,7,0,13,11,0,N,1,3,3
95.26,1.72,V,18,0,1,0,0,7,0,N,1,2,2
101.35,1.61,M,49,0,8,4,5,10,0,N,1,2,3
50.8,1.68,V,35,30,13,0,0,3,0,N,1,0,2
77.61,1.59,M,30,0,0,0,0,0,0,N,0,1,2
92.42,1.6,M,50,0,0,1,13,6,0,N,0,0,0
101.09,1.8,V,29,0,7,0,19,9,0,N,1,4,3
102.2,1.64,V,25,0,0,8,0,0,4,N,1,1,0
58.32,1.8,V,62,110,0,0,11,1,0,N,2,3,2
55.76,1.76,V,36,20,0,1,1,0,0,N,1,1,0
94.4,1.64,M,54,0,0,0,6,5,3,N,0,0,1
53.87,1.73,M,55,40,0,6,3,0,0,N,2,1,0
47.24,1.62,M,43,30,0,3,0,0,0,N,1,3,2
48.41,1.64,M,42,20,4,0,0,0,0,N,2,2,1
87.4,1.69,M,41,0,0,0,0,2,0,N,1,3,2
75.01,1.6,M,18,0,12,0,4,0,0,N,2,2,2
101.39,1.78,V,30,0,0,0,0,3,0,N,2,2,4
109.19,1.8,V,42,0,0,1,5,6,0,N,1,3,4
116.63,1.81,V,52,0,0,4,0,0,0,N,1,3,4
51.41,1.69,M,57,30,0,1,0,1,0,N,1,3,4
52.63,1.71,M,33,70,3,0,12,0,0,N,2,4,4
98.68,1.62,M,54,0,0,7,12,2,3,N,3,4,2
90.36,1.79,V,18,0,4,0,0,0,1,N,1,2,3
90.21,1.61,M,61,0,2,2,0,2,0,N,3,4,4
52.02,1.7,M,49,30,13,1,3,4,0,N,2,2,2
55.76,1.76,V,58,80,0,5,0,0,3,S,1,3,3
44.94,1.58,M,61,20,0,0,4,4,0,N,2,4,4
50.8,1.68,M,30,80,0,0,4,12,0,N,0,0,0
112.9,1.68,M,50,0,0,3,19,20,0,N,1,1,0
50.2,1.67,M,23,50,15,0,0,1,0,N,1,1,1
56.39,1.77,V,47,70,0,2,0,0,0,N,3,4,3
49.6,1.66,V,49,60,0,0,18,12,0,N,1,1,2
47.82,1.63,M,37,30,1,3,6,4,0,N,0,2,2
76.33,1.72,V,46,10,0,0,0,3,0,N,0,1,0
93.78,1.72,V,18,0,13,0,1,0,9,N,0,2,2
99.12,1.76,V,53,0,0,0,8,0,0,N,2,2,3
97.73,1.79,V,49,0,6,0,6,4,0,N,3,4,4
94.59,1.63,M,38,0,0,2,0,3,0,N,1,2,0
59.62,1.82,V,28,60,9,1,0,0,0,N,1,2,3
96.54,1.69,M,50,0,6,0,4,1,0,N,1,0,0
96.2,1.71,M,34,0,9,2,7,4,0,N,2,3,4
57.03,1.78,V,49,80,5,0,0,0,0,S,2,4,3
94.5,1.7,V,23,0,0,4,0,0,0,N,0,1,0
106.06,1.7,M,47,0,15,0,0,8,0,S,0,1,2
82.75,1.71,V,29,0,0,0,14,4,0,N,3,4,3
101.11,1.69,M,52,0,2,1,10,7,0,S,0,1,1
99.28,1.67,V,76,0,4,3,8,0,0,N,1,3,1
44.94,1.58,M,48,60,2,0,24,2,2,N,2,4,3
79.62,1.57,M,32,0,14,2,0,0,0,N,2,3,2
76.8,1.6,M,51,0,0,0,0,0,0,N,1,2,3
95.03,1.71,M,31,0,6,3,1,0,0,N,1,3,2
50.2,1.67,M,35,30,0,0,0,0,1,N,3,4,3
89.11,1.81,V,62,20,2,6,0,6,0,N,0,3,4
85.2,1.72,M,21,0,17,0,0,0,0,N,2,3,4
69.7,1.76,V,66,20,14,0,12,7,0,N,4,4,4
111,1.67,V,66,0,2,3,6,6,0,N,1,1,2
106.28,1.63,M,18,0,6,3,3,14,0,S,1,3,4
99.71,1.71,M,47,0,0,2,0,2,0,N,3,4,4
81.11,1.69,M,25,0,4,0,7,0,0,N,2,3,4
105.01,1.76,V,58,0,16,0,0,4,0,N,1,3,4
93.7,1.68,V,37,0,0,0,22,13,2,N,1,3,4
124.69,1.77,M,25,0,0,5,13,12,0,N,1,2,4
61.61,1.85,V,43,60,0,0,0,0,0,N,2,2,2
109.82,1.7,M,67,0,9,0,4,7,0,N,1,0,0
56.39,1.77,V,51,40,3,0,13,9,0,N,1,2,3
82.41,1.68,M,31,0,0,0,4,0,0,N,1,2,1
52.63,1.71,M,70,30,22,4,0,0,0,N,2,3,3
49,1.65,M,62,90,3,0,11,10,0,N,1,1,3
87.11,1.69,M,31,0,0,0,1,0,0,N,0,1,1
97.61,1.67,M,61,0,10,0,4,2,0,N,1,2,4
85.21,1.65,M,46,0,0,0,0,0,4,N,2,3,3
111.21,1.78,V,18,0,0,7,0,2,0,N,1,3,4
117.73,1.85,V,60,0,0,1,0,0,0,N,1,0,0
98.92,1.75,V,26,0,0,2,0,0,0,N,1,2,0
78.38,1.63,M,30,0,0,3,18,0,0,N,1,2,1
83.88,1.58,M,51,0,0,2,0,1,0,N,1,3,1
87.37,1.58,M,44,0,0,3,9,3,0,N,0,2,1
90.32,1.68,V,54,0,6,1,12,0,1,N,2,4,4
92.12,1.62,M,49,0,6,0,0,2,1,N,1,0,0
112.94,1.85,V,51,0,17,0,5,0,0,N,0,1,1
125.13,1.91,V,36,0,0,0,3,7,2,N,2,4,2
50.8,1.68,M,25,20,0,0,8,2,0,N,2,2,2
49,1.65,M,58,50,2,0,0,0,0,N,0,1,1
86.25,1.66,M,18,0,13,2,0,0,0,S,1,3,3
100.88,1.72,V,32,0,0,1,14,6,0,N,1,2,1
112.9,1.68,M,67,0,8,0,9,14,0,N,0,1,0
102.33,1.74,V,38,0,6,0,0,5,0,N,1,3,1
97.11,1.69,V,19,0,12,2,8,6,0,N,0,2,2
87.94,1.63,M,24,0,0,3,4,4,0,S,1,3,4
135.42,1.84,V,53,0,5,10,0,11,0,N,0,2,1
49,1.65,M,40,110,5,0,4,0,0,N,3,3,4
88.62,1.68,M,48,0,0,0,10,2,0,N,1,1,0
49,1.65,V,18,40,0,2,0,0,4,N,1,1,2
92.56,1.65,V,64,0,18,0,0,0,0,N,0,2,2
101.69,1.82,V,31,0,6,0,5,0,0,N,1,1,1
98.73,1.67,V,50,0,2,0,0,5,0,N,1,2,2
80.31,1.65,M,28,0,1,1,0,0,0,N,1,2,3
118.34,1.72,V,35,0,0,8,4,7,0,N,0,1,2
107.34,1.79,V,26,0,4,4,6,0,0,N,1,1,0
52.02,1.7,M,37,140,9,0,2,2,4,N,1,1,1
103.48,1.83,V,42,0,0,0,2,0,0,N,3,3,3
102.33,1.74,V,21,0,8,2,0,2,0,N,3,2,1
93.06,1.7,M,38,0,0,0,10,7,0,N,0,2,4
70.02,1.78,V,23,20,9,1,9,15,0,N,3,4,3
50.8,1.68,V,48,120,0,3,14,5,0,N,1,2,3
91.4,1.69,M,18,0,0,0,0,8,0,N,2,1,2
106.44,1.85,V,18,0,12,0,1,0,1,N,2,3,2
128.16,1.79,V,34,0,0,7,4,5,0,S,2,2,2
76.89,1.62,M,37,0,0,1,6,0,0,N,2,3,2
49.6,1.66,M,51,40,12,1,17,6,5,N,0,0,0
103.89,1.66,M,69,0,0,4,0,1,1,N,0,2,2
112.72,1.72,M,26,0,10,6,0,5,0,N,2,3,3
94.79,1.66,M,53,0,0,0,0,3,2,N,1,3,3
95.41,1.76,V,64,0,0,0,9,0,0,N,3,4,3
54.5,1.74,V,28,70,8,1,0,4,0,N,2,3,1
125.61,1.84,V,40,0,0,6,0,3,7,N,2,4,3
47.82,1.63,M,52,100,18,0,9,8,0,N,2,3,3
118.42,1.85,V,34,0,0,4,0,0,0,N,0,2,2
110.03,1.84,V,40,0,0,0,15,10,0,N,0,2,3
57.03,1.78,V,30,140,0,2,3,2,1,N,2,3,3
97.04,1.72,V,22,0,0,5,19,0,0,N,0,1,0
53.25,1.72,V,49,40,0,0,0,0,0,N,1,1,1
49.6,1.66,M,32,80,0,1,10,14,0,N,2,3,2
106.09,1.66,M,36,0,3,8,0,0,NA,N,0,1,1
106.06,1.79,V,24,0,0,2,0,1,0,N,2,1,1
86.52,1.57,M,32,0,2,0,27,19,0,N,2,4,4
107.83,1.83,V,45,0,0,0,20,4,0,N,2,3,3
50.8,1.68,M,47,110,0,3,0,0,0,N,0,0,0
52.63,1.71,V,30,60,0,4,17,2,0,N,2,3,4
94.25,1.69,M,59,0,0,1,0,0,0,N,1,3,4
77.31,1.54,M,23,0,6,0,5,8,0,N,3,3,3
96.22,1.67,M,41,0,3,2,4,6,0,N,0,1,1
106.14,1.71,V,18,0,11,1,0,12,0,N,1,3,4
53.25,1.72,V,43,30,0,0,7,5,0,N,1,2,2
112.72,1.72,V,52,0,9,3,2,6,1,N,3,3,4
59.62,1.82,V,36,50,0,1,9,8,0,N,2,2,1
89.95,1.61,M,25,0,0,4,0,4,0,N,2,3,4
54.5,1.74,V,46,60,12,3,2,4,0,N,1,2,2
83.95,1.67,M,18,0,0,0,0,5,0,N,0,1,2
115.97,1.81,V,37,0,8,1,4,4,0,N,0,0,0
77.5,1.61,M,18,0,0,0,0,3,0,N,1,1,2
106.25,1.76,V,41,0,9,2,3,3,0,N,2,3,3
95.62,1.66,M,23,0,17,0,21,15,0,S,0,2,1
84.05,1.66,V,36,0,0,1,0,0,0,N,3,4,4
51.1,1.64,M,22,20,0,0,13,10,5,N,1,3,4
46.66,1.61,M,18,180,0,1,0,0,0,N,0,2,3
109.65,1.77,V,34,0,0,0,2,9,0,N,2,3,3
96.78,1.75,V,30,0,0,2,0,0,0,N,3,3,3
81.29,1.68,V,32,0,9,0,7,1,0,N,2,3,4
81.85,1.68,V,38,0,0,0,5,1,0,N,2,3,2
96.49,1.77,V,18,0,0,2,3,1,0,N,1,2,2
109.76,1.72,V,34,0,8,1,0,6,7,N,2,2,2
132.5,1.82,V,29,0,5,11,0,5,0,N,3,4,4
81.29,1.68,M,18,0,0,0,0,1,0,N,0,1,1
89.83,1.66,M,49,10,2,5,10,6,0,N,1,1,0
52.63,1.71,V,25,270,0,4,10,0,1,N,1,1,1
63.12,1.69,M,38,10,1,1,0,0,0,N,1,4,4
94.5,1.7,M,39,0,0,3,1,0,0,N,1,2,4
115.53,1.73,V,43,0,13,3,0,8,2,N,2,4,3
92.4,1.71,M,28,0,17,0,20,7,3,N,1,4,3
119.1,1.85,V,52,0,0,3,2,0,0,N,1,2,2
52.63,1.71,V,38,30,10,0,0,0,0,N,2,4,4
48.41,1.64,M,32,130,4,1,0,10,0,N,0,0,0
86.34,1.62,M,40,0,0,2,4,3,0,N,3,4,3
50.2,1.67,M,45,130,3,1,15,3,4,S,4,4,4
119.72,1.73,V,53,0,0,4,13,10,0,N,0,0,1
97.82,1.66,M,47,0,0,3,6,4,0,N,1,1,0
99.1,1.63,M,51,0,7,5,0,0,0,N,0,0,0
104.3,1.67,M,50,0,0,5,16,4,0,N,0,0,0
55.76,1.76,V,37,30,6,0,29,17,0,N,0,3,3
105.66,1.74,V,29,0,8,4,4,1,0,N,0,0,0
87.48,1.8,V,47,10,0,3,7,2,0,N,0,1,1
52.63,1.71,M,50,110,2,1,2,0,0,N,1,2,3
94.74,1.71,V,36,0,0,0,20,9,0,N,1,3,3
47.24,1.62,M,18,100,12,6,12,7,0,N,2,3,4
47.24,1.62,M,49,90,0,1,7,2,0,N,1,4,4
47.24,1.62,M,47,50,7,0,10,0,3,N,1,2,2
94.79,1.7,V,23,0,4,2,3,0,0,N,1,1,0
87.39,1.73,V,24,0,0,2,0,0,0,N,1,4,4
54.5,1.74,V,51,120,0,2,0,0,0,N,2,4,3
63.58,1.74,M,39,30,4,5,0,12,0,N,1,2,2
89.49,1.62,M,39,0,0,1,1,6,0,N,2,2,2
90.22,1.57,M,27,0,0,3,8,7,0,N,2,4,2
107.8,1.76,V,23,0,0,2,12,7,0,N,0,0,1
49,1.65,M,42,110,1,6,0,5,0,N,3,4,3
100.3,1.66,M,67,0,3,0,0,2,0,N,0,1,0
100.03,1.66,M,48,0,3,4,13,3,0,S,1,1,1
78.38,1.57,M,28,0,7,1,0,0,0,N,3,3,4
85.82,1.63,M,48,0,0,1,22,6,0,N,2,3,3
111.67,1.69,V,56,0,12,0,0,11,0,N,2,2,2
105.85,1.71,V,42,0,0,0,13,10,0,N,1,0,0
46.66,1.61,M,52,80,1,3,6,2,0,N,0,0,0
103.42,1.61,M,43,0,2,2,10,13,0,N,1,3,1
91.68,1.69,M,39,0,0,0,1,0,0,N,2,1,0
101.98,1.75,V,48,0,0,0,7,0,3,N,2,3,3
84.45,1.56,M,50,0,0,2,0,0,0,N,0,0,0
75.92,1.68,M,31,0,0,0,0,0,0,N,2,4,4
89.52,1.67,V,56,0,0,0,3,3,0,N,2,3,3
81.04,1.56,M,46,0,8,1,5,5,0,N,4,4,4
96.18,1.63,M,42,0,12,3,0,7,0,N,1,2,3
52.02,1.7,M,18,70,0,0,19,15,0,N,1,0,0
89.83,1.66,V,34,0,11,0,17,4,5,N,2,1,1
109.07,1.71,M,48,0,3,0,9,9,7,N,2,3,4
100.12,1.8,V,58,0,5,0,21,5,0,N,4,4,4
47.82,1.63,M,59,60,2,0,17,11,0,N,3,4,4
79.21,1.78,V,50,10,9,0,15,1,0,N,2,3,1
55.76,1.76,V,21,150,9,0,27,16,8,N,1,4,2
65.31,1.66,M,58,20,0,6,1,2,0,N,4,4,3
76.49,1.68,M,24,0,6,0,14,0,0,N,3,3,3
54.5,1.74,V,28,50,9,1,0,0,0,N,2,4,4
96.1,1.65,M,50,0,16,1,0,0,6,N,1,3,4
72.17,1.62,M,38,10,2,1,0,0,0,N,1,0,0
91.32,1.7,M,18,0,6,2,2,0,0,N,1,2,2
109.6,1.74,V,49,0,25,2,23,6,0,N,2,3,2
84.1,1.7,M,44,0,0,0,11,3,0,N,2,4,4
105.63,1.76,V,44,0,24,0,0,2,0,N,1,2,2
103.68,1.69,M,18,0,7,5,11,4,0,N,2,2,2
48.41,1.64,M,63,80,1,1,0,0,0,N,1,3,3
87.92,1.62,M,35,0,0,0,4,3,1,N,1,0,1
105.97,1.74,V,32,0,1,3,0,6,0,N,1,2,2
50.2,1.67,M,32,40,0,3,0,0,0,N,1,1,0
100.3,1.71,V,47,0,0,0,0,4,0,N,1,1,2
98.69,1.77,V,37,0,0,0,10,2,0,N,1,0,0
114.7,1.8,V,44,0,1,4,3,2,3,N,0,1,2
57.67,1.79,V,45,30,0,0,7,11,0,N,2,1,1
112.9,1.68,M,27,0,12,5,13,21,0,S,1,2,2
53.87,1.73,M,57,40,0,0,6,6,0,N,2,3,2
123.24,1.83,V,32,0,0,4,0,8,0,N,2,4,4
86.8,1.66,V,22,0,0,2,0,0,0,N,2,4,4
80.13,1.6,M,18,0,4,2,12,6,0,N,1,3,3
44.37,1.57,M,33,60,18,6,3,1,0,N,1,2,2
100.57,1.61,M,51,0,4,4,23,12,0,N,1,2,2
79.97,1.63,M,35,0,9,0,0,0,0,N,2,1,2
87.61,1.61,M,32,0,0,0,23,13,0,N,2,3,4
75.85,1.82,V,36,20,4,2,0,1,0,N,0,1,0
61.59,1.64,M,68,20,8,0,8,5,0,N,2,3,3
48.41,1.64,M,21,90,0,0,8,9,0,N,2,3,1
51.41,1.69,V,36,30,15,0,7,0,0,N,0,0,0
121.1,1.74,V,80,0,11,0,15,13,0,S,0,0,2
90.46,1.61,M,40,0,0,2,0,7,0,N,1,4,4
105.06,1.74,V,20,0,15,3,0,5,0,N,1,2,2
123.12,1.8,V,44,0,0,5,0,4,0,N,0,0,0
53.25,1.72,V,25,60,17,2,16,9,0,N,0,1,1
73.39,1.58,M,36,0,0,0,5,0,0,N,1,1,3
74.8,1.62,M,65,10,0,3,22,7,0,N,1,1,1
103.96,1.69,V,35,0,16,4,0,4,0,N,2,4,3
73.28,1.55,M,18,0,0,0,25,10,3,N,0,1,2
82.49,1.65,M,43,0,0,1,5,0,0,N,1,2,3
98.81,1.76,V,46,0,0,1,8,4,0,N,1,2,2
89.24,1.59,M,42,0,4,3,8,2,0,N,2,3,1
98.56,1.6,M,66,0,13,3,14,8,0,N,2,3,2
84.39,1.7,V,20,0,16,0,0,0,0,N,0,1,1
112.53,1.73,M,64,0,0,4,22,6,0,N,3,4,3
45.51,1.59,M,39,220,2,4,18,0,1,N,0,0,0
119.72,1.73,V,42,0,20,6,2,3,0,N,3,4,3
103.54,1.74,V,28,0,0,5,0,1,0,N,2,2,4
56.39,1.77,V,49,40,0,0,4,9,1,N,2,2,1
85.9,1.67,M,65,0,0,0,0,0,0,N,0,1,1
101.12,1.74,V,30,0,15,0,0,2,0,N,1,1,1
98.28,1.65,M,34,0,0,0,1,11,0,S,1,3,2
85.21,1.77,V,38,10,10,0,0,4,5,N,2,3,2
47.24,1.62,V,37,100,4,0,0,9,10,N,0,1,2
77.87,1.59,M,34,0,21,0,0,0,0,N,0,1,3
44.37,1.57,M,39,80,4,3,28,22,0,N,0,2,1
50.2,1.67,M,68,40,7,0,2,0,4,N,1,2,1
113.99,1.76,V,72,0,0,1,10,9,0,N,2,2,2
88.76,1.64,M,38,0,0,2,0,1,0,N,3,4,3
88.06,1.68,M,43,0,3,1,0,0,0,N,3,4,4
97.79,1.74,V,40,0,8,0,0,1,2,N,0,1,0
96.37,1.73,V,26,0,19,1,11,6,0,N,3,4,4
54.5,1.74,M,32,50,0,1,0,3,0,N,2,4,4
96.74,1.72,M,50,0,3,0,1,0,0,N,2,2,3
48.41,1.64,V,39,150,0,0,16,8,0,N,1,1,2
80.54,1.69,M,54,10,0,3,4,0,0,N,0,0,1
102.53,1.76,V,45,0,8,0,8,9,0,N,1,2,3
117.45,1.72,V,55,0,0,5,8,7,0,N,1,1,1
105.42,1.67,M,44,0,12,2,11,8,0,N,1,1,1
104,1.8,V,38,0,4,0,1,0,0,N,0,0,1
95.08,1.7,V,62,0,8,0,25,12,0,N,1,4,4
119.88,1.76,V,62,0,18,2,13,7,0,N,1,1,2
95.29,1.65,M,58,0,0,0,1,6,0,N,0,3,2
59.98,1.69,V,18,20,4,6,4,3,0,N,1,2,3
110.98,1.7,V,18,0,0,8,0,6,0,N,2,3,4
46.08,1.6,M,41,30,8,0,0,0,0,N,1,3,4
58.32,1.8,V,28,50,0,2,10,3,0,S,0,0,0
81.88,1.58,M,36,0,6,2,0,0,1,N,2,3,4
56.39,1.77,V,60,40,0,0,10,3,4,N,0,2,2
108.44,1.81,V,44,0,0,2,0,1,0,N,1,2,2
50.2,1.67,M,72,80,0,4,0,7,0,S,0,1,1
83.85,1.65,M,53,0,0,0,0,0,0,N,2,4,4
50.8,1.68,M,43,40,8,0,19,21,0,N,3,3,4
102.64,1.71,M,66,0,25,0,15,4,0,N,0,2,1
117.29,1.75,V,44,0,0,3,10,8,0,N,1,2,2
104.98,1.62,M,68,0,10,0,0,12,0,N,2,4,4
93.08,1.73,M,59,0,10,0,11,3,0,N,3,4,4
96.5,1.67,M,44,0,0,5,1,0,3,N,0,0,1
52.02,1.7,M,40,80,11,5,5,0,0,N,0,2,1
81.92,1.6,M,25,0,0,3,0,0,0,S,0,1,2
47.24,1.62,M,55,110,0,1,12,3,1,N,1,2,2
111.42,1.74,V,66,0,0,0,7,4,0,N,1,1,2
55.12,1.75,V,50,30,3,0,9,10,0,N,1,3,2
83.27,1.8,V,46,10,0,2,0,0,0,S,3,4,4
85.25,1.7,V,25,0,8,0,13,0,0,N,2,2,2
52.02,1.7,V,45,50,0,0,12,12,0,N,2,2,0
83.24,1.54,M,34,0,15,0,13,9,0,N,2,1,2
89.23,1.62,M,24,0,0,5,0,0,3,N,4,4,4
105.48,1.7,V,35,0,12,1,10,9,0,N,2,2,0
49.6,1.66,M,60,30,0,0,22,15,0,N,1,2,4
99.99,1.72,V,36,0,0,1,0,5,0,N,1,2,2
49.6,1.66,M,62,120,0,0,0,0,1,N,2,4,4
115.03,1.79,V,38,0,0,5,0,5,0,N,2,3,4
77.11,1.59,M,40,0,0,2,0,0,0,N,2,3,4
89.47,1.68,M,43,0,5,0,21,4,0,N,3,3,2
125.32,1.77,V,72,0,11,5,4,6,0,N,3,2,2
85.18,1.56,M,31,0,1,0,24,7,6,N,2,2,0
46.08,1.6,M,18,40,6,6,4,0,0,N,1,4,3
47.24,1.62,M,59,70,0,2,0,0,2,N,0,2,2
134.31,1.89,V,27,0,8,3,6,4,1,N,0,0,1
88.16,1.72,V,28,0,2,0,10,0,0,N,0,2,2
55.76,1.76,V,18,70,0,5,0,5,0,N,1,3,2
55.76,1.76,V,48,110,4,1,2,0,0,N,1,2,0
86.59,1.74,M,35,0,4,0,0,0,0,N,2,4,3
117.71,1.76,M,58,0,0,0,0,8,0,N,0,0,0
86.58,1.65,M,50,0,4,2,14,4,0,N,2,4,4
